49.15563,-123.0172,1084067241,#ff0000,0
49.15564,-123.0172,1084067241,#ff0000,0
49.15566,-123.0172,1084067241,#ff0000,0
49.15564,-123.0172,1084067241,#ff0000,0
49.15567,-123.0172,1084067241,#ff0000,0
49.15563,-123.0172,1084067241,#ff0000,0
49.15566,-123.0173,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15566,-123.0172,1084067241,#ff0000,0
49.15564,-123.0172,1084067241,#ff0000,0
49.15569,-123.0172,1084067241,#ff0000,0
49.15563,-123.0172,1084067241,#ff0000,0
49.15567,-123.0172,1084067241,#ff0000,0
49.15567,-123.0172,1084067241,#ff0000,0
49.15565,-123.0173,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15565,-123.0171,1084067241,#ff0000,0
49.15563,-123.0173,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15571,-123.0171,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15567,-123.0172,1084067241,#ff0000,0
49.15564,-123.0173,1084067241,#ff0000,0
49.15563,-123.0173,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15567,-123.0172,1084067241,#ff0000,0
49.15562,-123.0172,1084067241,#ff0000,0
49.15568,-123.0172,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15566,-123.0174,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15566,-123.0171,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.1557,-123.0172,1084067241,#ff0000,0
49.15563,-123.0172,1084067241,#ff0000,0
49.15567,-123.0172,1084067241,#ff0000,0
49.15567,-123.0172,1084067241,#ff0000,0
49.15563,-123.0173,1084067241,#ff0000,0
49.15564,-123.0172,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15563,-123.0173,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15572,-123.0172,1084067241,#ff0000,0
49.15569,-123.0172,1084067241,#ff0000,0
49.15565,-123.0172,1084067241,#ff0000,0
49.15565,-123.0173,1084067241,#ff0000,0
49.15563,-123.0173,1084067241,#ff0000,0
49.15563,-123.0172,1084067241,#ff0000,0
49.15566,-123.0172,1084067241,#ff0000,0
49.15563,-123.0172,1084067241,#ff0000,0
49.15568,-123.0172,1084067241,#ff0000,0
49.15563,-123.0172,1084067241,#ff0000,0
49.15566,-123.0173,1084067241,#ff0000,1
49.15566,-123.0173,1084067241,#ff0000,1
49.15566,-123.0173,1084067241,#ff0000,2
49.15566,-123.0174,1084067241,#ff0000,2
49.15565,-123.0174,1084067241,#ff0000,0
49.15565,-123.0174,1084067241,#ff0000,2
49.15565,-123.0174,1084067241#ff0000,3
49.15575,-123.01741084067241,#ff0000,1
49.15575,-123.0174,1084067241,#ff0000,2
49.15575,-123.0174,1084067241,#ff0000,1
49.15574,-123.0174,1084067241,#ff0000,1
49.15573,-123.0174,1084067241,#ff0000,1
49.15571,-123.0174,1084067241,#ff0000,2
49.15571,-123.01741084067241,#ff0000,1
49.1553,-123.0182,1084067241,#ff0000,2
49.15528,-123.0182,1084067241,#ff0000,4
49.155,-123.0136,1084067241,#ff0000,5
49.15743,-123.0127,1084067241,#ff0000,5
49.16276,-123.0127,1084067241,#ff0000,5
49.1698,-123.0113,1084067241,#ff0000,5
49.16908,-123.0062,1084067241,#ff0000,2
49.16906,-122.9986,1084067241,#ff0000,6
49.16906,-122.9971,1084067241,#ff0000,5
49.16925,-122.986,1084067241,#ff0000,5
49.16844,-122.9725,1084067241,#ff0000,5
49.17561,-122.9618,1084067241,#ff0000,5
49.17523,-122.9551,1084067241,#ff0000,6
49.17041,-122.9508,1084067241,#ff0000,5
49.16701,-122.9461,1084067241,#ff0000,2
49.16102,-122.9434,1084067241,#ff0000,5
49.14887,-122.9385,1084067241,#ff0000,5
49.14707,-122.9424,1084067241,#ff0000,5
49.14589,-122.9406,1084067241,#ff0000,5
49.14734,-122.9408,1084067241,#ff0000,5
49.14746,-122.9427,1084067241,#ff0000,2
49.14996,-122.9433,1084067241,#ff0000,5
49.15137,-122.9425,1084067241,#ff0000,5
49.15118,-122.9419,1084067241,#ff0000,5
49.15079,-122.9419,1084067241,#ff0000,5
49.15079,-122.9419,1084067241,#ff0000,5
49.15079,-122.9419,1084067241,#ff0000,2
49.15086,-122.9419,1084067241,#ff0000,5
49.15086,-122.9419,1084067241,#ff0000,5
49.15086,-122.9419,1084067241,#ff0000,5
49.15086,-122.9419,1084067241,#ff0000,7
49.15075,-122.942,1084067241,#ff0000,2
49.15073,-122.942,1084067241,#ff0000,2
49.15072,-122.94211084067241,#ff0000,1
49.15072,-122.9421,1084067241,#ff0000,8
49.15072,-122.94211084067241,#ff0000,1
49.15072,-122.9421,1084067241,#ff0000,2
49.15073,-122.942,1084067241,#ff0000,3
49.15096,-122.9421084067241,#ff0000,1
49.15096,-122.942,1084067241,#ff0000,8
49.15096,-122.9421084067241,#ff0000,1
49.15096,-122.9421084067241,#ff0000,1
49.15096,-122.942,1084067241,#ff0000,2
49.15096,-122.9421084067241,#ff0000,1
49.15096,-122.942,1084067241,#ff0000,9
49.151,-122.9421084067241,#ff0000,1
49.151,-122.942,1084067241,#ff0000,2
49.15099,-122.9419,1084067241,#ff0000,3
49.15151,-122.9421,1084067241,#ff0000,2
49.15099,-122.9419,1084067241,#ff0000,4
49.15191,-122.9418,1084067241,#ff0000,5
49.14924,-122.9407,1084067241,#ff0000,5
49.14921,-122.9423,1084067241,#ff0000,5
49.1492,-122.94231084067241,#ff0000,1
49.1492,-122.9423,1084067241,#ff0000,8
49.14921,-122.9423,1084067241,#ff0000,5
49.1492,-122.9423,1084067241,#ff0000,5
49.1492,-122.9423,1084067241,#ff0000,5
49.14921,-122.9423,1084067241,#ff0000,5
49.14921,-122.9423,1084067241,#ff0000,7
49.1492,-122.94231084067241,#ff0000,1
49.1492,-122.9423,1084067241,#ff0000,2
49.14919,-122.9424,1084067241,#ff0000,3
49.14919,-122.9424,1084067241,#ff0000,4
49.14671,-122.9435,1084067241,#ff0000,5
49.14491,-122.9409,1084067241,#ff0000,5
49.13729,-122.9317,1084067241,#ff0000,5
49.12461,-122.928,1084067241,#ff0000,2
49.12413,-122.928,1084067241,#ff0000,5
49.11427,-122.9152,1084067241,#ff0000,5
49.10397,-122.9014,1084067241,#ff0000,5
49.09155,-122.8939,1084067241,#ff0000,5
49.09195,-122.8906,1084067241,#ff0000,5
49.09068,-122.87,1084067241,#ff0000,2
49.09064,-122.8693,1084067241,#ff0000,5
49.08936,-122.848,1084067241,#ff0000,5
49.0807,-122.8319,1084067241,#ff0000,5
49.06993,-122.8172,1084067241,#ff0000,5
49.05953,-122.8029,1084067241,#ff0000,5
49.04895,-122.7893,1084067241,#ff0000,2
49.04859,-122.789,1084067241,#ff0000,5
49.03681,-122.7759,1084067241,#ff0000,5
49.02452,-122.7641,1084067241,#ff0000,5
49.01529,-122.7617,1084067241,#ff0000,5
49.01678,-122.7584,1084067241,#ff0000,6
49.01655,-122.7537,1084067241,#ff0000,5
49.01659,-122.7445,1084067241,#ff0000,2
49.01659,-122.7442,1084067241,#ff0000,5
49.01494,-122.7355,1084067241,#ff0000,5
49.0088,-122.7356,1084067241,#ff0000,5
49.00446,-122.7373,1084067241,#ff0000,5
49.00224,-122.7361,1084067241,#ff0000,5
49.002,-122.7364,1084067241,#ff0000,2
49.002,-122.7364,1084067241,#ff0000,5
49.00197,-122.7367,1084067241,#ff0000,5
49.00197,-122.7368,1084067241,#ff0000,5
49.00196,-122.7371,1084067241,#ff0000,5
49.00194,-122.7376,1084067241,#ff0000,5
49.00194,-122.7377,1084067241,#ff0000,2
49.00193,-122.7377,1084067241,#ff0000,5
49.00195,-122.73821084067241,#ff0000,1
49.00195,-122.7382,1084067241,#ff0000,8
49.00195,-122.73821084067241,#ff0000,1
49.00195,-122.7382,1084067241,#ff0000,2
49.00195,-122.7382,1084067241,#ff0000,3
49.00195,-122.7383,1084067241,#ff0000,5
49.00093,-122.7387,1084067241,#ff0000,5
49.0008,-122.7363,1084067241,#ff0000,5
48.99524,-122.7351,1084067241,#ff0000,5
48.99416,-122.7351,1084067241,#ff0000,5
48.98946,-122.735,1084067241,#ff0000,2
48.98734,-122.7357,1084067241,#ff0000,5
48.97698,-122.726,1084067241,#ff0000,5
48.96625,-122.7111,1084067241,#ff0000,5
48.95638,-122.6948,1084067241,#ff0000,5
48.94601,-122.6792,1084067241,#ff0000,5
48.91619,-122.6311,1084067241,#ff0000,5
48.90456,-122.6179,1084067241,#ff0000,5
48.93789,-122.6669,1084067241,#ff0000,2
48.93587,-122.6633,1084067241,#ff0000,5
48.89463,-122.6017,1084067241,#ff0000,5
48.88632,-122.5894,1084067241,#ff0000,2
48.88341,-122.5889,1084067241,#ff0000,5
48.86879,-122.5889,1084067241,#ff0000,5
48.85498,-122.5842,1084067241,#ff0000,5
48.84252,-122.5721,1084067241,#ff0000,5
48.82984,-122.5607,1084067241,#ff0000,5
48.81987,-122.5511,1084067241,#ff0000,2
48.8174,-122.5487,1084067241,#ff0000,5
48.80497,-122.5366,1084067241,#ff0000,5
48.79265,-122.5243,1084067241,#ff0000,5
48.78476,-122.5056,1084067241,#ff0000,5
48.7838,-122.5026,1084067241,#ff0000,6
48.78242,-122.4841,1084067241,#ff0000,5
48.7766,-122.4692,1084067241,#ff0000,2
48.77448,-122.4668,1084067241,#ff0000,5
48.7608,-122.4618,1084067241,#ff0000,5
48.74717,-122.4651,1084067241,#ff0000,5
48.73447,-122.4676,1084067241,#ff0000,5
48.72121,-122.474,1084067241,#ff0000,5
48.70937,-122.4767,1084067241,#ff0000,2
48.7078,-122.4773,1084067241,#ff0000,6
48.70688,-122.4774,1084067241,#ff0000,5
48.698,-122.4618,1084067241,#ff0000,5
48.69228,-122.4422,1084067241,#ff0000,5
48.68872,-122.4217,1084067241,#ff0000,5
48.68827,-122.4005,1084067241,#ff0000,5
48.67795,-122.3946,1084067241,#ff0000,2
48.67573,-122.3921,1084067241,#ff0000,5
48.66649,-122.374,1084067241,#ff0000,5
48.65226,-122.3676,1084067241,#ff0000,5
48.63784,-122.3618,1084067241,#ff0000,5
48.62346,-122.357,1084067241,#ff0000,5
48.61238,-122.3509,1084067241,#ff0000,2
48.60998,-122.3489,1084067241,#ff0000,5
48.59555,-122.3441,1084067241,#ff0000,5
48.58128,-122.3464,1084067241,#ff0000,5
48.56665,-122.3483,1084067241,#ff0000,5
48.55222,-122.3505,1084067241,#ff0000,5
48.54045,-122.3531,1084067241,#ff0000,2
48.53807,-122.3536,1084067241,#ff0000,5
48.52394,-122.3491,1084067241,#ff0000,5
48.51041,-122.3412,1084067241,#ff0000,5
48.49657,-122.3356,1084067241,#ff0000,5
48.48283,-122.3399,1084067241,#ff0000,5
48.47046,-122.3422,1084067241,#ff0000,2
48.46795,-122.342,1084067241,#ff0000,5
48.45321,-122.3415,1084067241,#ff0000,5
48.43863,-122.3412,1084067241,#ff0000,5
48.42461,-122.3375,1084067241,#ff0000,5
48.41088,-122.3315,1084067241,#ff0000,5
48.39888,-122.3307,1084067241,#ff0000,2
48.39668,-122.3307,1084067241,#ff0000,5
48.39324,-122.33081084067241,#ff0000,1
48.38236,-122.3334,1084067241,#ff0000,5
48.36797,-122.3361,1084067241,#ff0000,5
48.92723,-122.6453,1084067241,#ff0000,5
48.35332,-122.3363,1084067241,#ff0000,5
48.3387,-122.3352,1084067241,#ff0000,5
48.32661,-122.3312,1084067241,#ff0000,2
48.32526,-122.33031084067241,#ff0000,1
48.32458,-122.3299,1084067241,#ff0000,5
48.31154,-122.3214,1084067241,#ff0000,5
48.30065,-122.3078,1084067241,#ff0000,5
48.28882,-122.2938,1084067241,#ff0000,5
48.27721,-122.2802,1084067241,#ff0000,5
48.26712,-122.2691,1084067241,#ff0000,2
48.26525,-122.2673,1084067241,#ff0000,5
48.25268,-122.2557,1084067241,#ff0000,5
48.24056,-122.2431,1084067241,#ff0000,5
48.2283,-122.2307,1084067241,#ff0000,5
48.2159,-122.2193,1084067241,#ff0000,5
48.2046,-122.2141,1084067241,#ff0000,2
48.20258,-122.2131,1084067241,#ff0000,5
48.18963,-122.2047,1084067241,#ff0000,5
48.17788,-122.1943,1084067241,#ff0000,5
48.16437,-122.1911,1084067241,#ff0000,5
48.14969,-122.1885,1084067241,#ff0000,5
48.13704,-122.1865,1084067241,#ff0000,2
48.13508,-122.1862,1084067241,#ff0000,5
48.12031,-122.1855,1084067241,#ff0000,5
48.10555,-122.1852,1084067241,#ff0000,5
48.09109,-122.185,1084067241,#ff0000,5
48.07669,-122.185,1084067241,#ff0000,5
48.06447,-122.1851,1084067241,#ff0000,2
48.06257,-122.185,1084067241,#ff0000,5
48.04787,-122.1836,1084067241,#ff0000,5
48.03379,-122.1779,1084067241,#ff0000,5
48.01929,-122.1751,1084067241,#ff0000,5
48.00496,-122.1744,1084067241,#ff0000,5
47.99369,-122.1793,1084067241,#ff0000,2
